323.00 ,264.00 ,51.00 ,52.00 ,58.00 ,312.14 ,261.75 ,32.88 ,54.28 ,58.00 
200.00 ,171.00 ,47.00 ,32.00 ,32.00 ,200.12 ,171.00 ,41.11 ,32.31 ,32.00 
250.00 ,75.00 ,35.00 ,55.00 ,0.00 ,250.67 ,73.30 ,32.12 ,53.33 ,0.00 
8.00 ,124.00 ,16.00 ,53.00 ,0.00 ,8.13 ,119.79 ,16.26 ,60.42 ,0.00 
164.00 ,90.00 ,39.00 ,76.00 ,0.00 ,160.05 ,88.44 ,46.57 ,71.19 ,0.00 
242.00 ,162.00 ,203.00 ,177.00 ,0.00 ,242.77 ,158.46 ,199.00 ,177.01 ,0.00 
135.00 ,124.00 ,37.00 ,54.00 ,0.00 ,134.63 ,123.30 ,34.27 ,53.59 ,0.00 
83.00 ,110.00 ,26.00 ,40.00 ,0.00 ,82.68 ,110.36 ,25.17 ,43.07 ,0.00 
82.00 ,140.00 ,52.00 ,26.00 ,0.00 ,80.30 ,140.52 ,49.42 ,23.16 ,0.00 
65.00 ,110.00 ,15.00 ,37.00 ,0.00 ,64.52 ,110.45 ,16.33 ,41.44 ,0.00 
390.00 ,124.00 ,46.00 ,63.00 ,0.00 ,387.14 ,122.19 ,38.23 ,64.16 ,0.00 
279.00 ,163.00 ,80.00 ,163.00 ,0.00 ,280.31 ,156.78 ,66.37 ,154.85 ,0.00 
194.00 ,86.00 ,18.00 ,17.00 ,0.00 ,194.22 ,87.81 ,17.26 ,19.28 ,0.00 
310.00 ,248.00 ,214.00 ,154.00 ,50.00 ,313.06 ,246.37 ,205.88 ,158.57 ,50.00 
242.00 ,217.00 ,356.00 ,401.00 ,0.00 ,247.35 ,215.96 ,337.30 ,400.08 ,0.00 
348.00 ,349.00 ,30.00 ,71.00 ,0.00 ,347.39 ,349.87 ,34.76 ,70.44 ,0.00 
343.00 ,330.00 ,11.00 ,30.00 ,24.00 ,342.10 ,326.85 ,11.17 ,19.98 ,24.00 
346.00 ,385.00 ,50.00 ,25.00 ,30.00 ,345.52 ,385.87 ,50.52 ,21.72 ,30.00 
206.00 ,189.00 ,27.00 ,19.00 ,74.00 ,205.20 ,188.43 ,26.36 ,18.25 ,74.00 
92.00 ,344.00 ,184.00 ,140.00 ,57.00 ,85.11 ,343.74 ,170.22 ,141.88 ,57.00 
165.00 ,357.00 ,42.00 ,12.00 ,73.00 ,163.91 ,358.27 ,39.31 ,11.42 ,73.00 
133.00 ,310.00 ,36.00 ,12.00 ,63.00 ,133.31 ,311.04 ,36.44 ,12.56 ,63.00 
119.00 ,357.00 ,36.00 ,12.00 ,73.00 ,119.85 ,356.72 ,38.27 ,15.67 ,73.00 
164.00 ,338.00 ,29.00 ,11.00 ,73.00 ,164.64 ,336.77 ,30.07 ,10.82 ,73.00 
162.00 ,348.00 ,31.00 ,8.00 ,65.00 ,159.48 ,346.96 ,29.11 ,4.31 ,65.00 
336.00 ,335.00 ,67.00 ,165.00 ,0.00 ,335.53 ,334.62 ,63.51 ,162.77 ,0.00 
222.00 ,340.00 ,48.00 ,153.00 ,27.00 ,220.59 ,338.32 ,42.53 ,155.37 ,27.00 
