245,197,12,8,2,244.75,196.14,12.8,7.63,2
279,229,274,378,23,273.93,246.33,281.63,324.38,23
146,251,204,335,23,162.9,231.42,227.49,369.15,23
307,113,83,104,0,306.21,113.56,78.73,107.92,0
62,278,80,185,0,61.01,277.59,80.7,183.49,0
222,125,90,133,0,222.78,128.43,86.07,131.93,0
249,133,22,52,0,248.49,135.5,20.55,46.28,0
302,166,23,15,36,305.73,164.97,20.02,16.68,36
56,365,40,29,36,55.59,368.81,42.05,26.89,36
317,83,144,148,74,317.35,81.59,145.55,160.36,74
207,187,372,317,4,214.86,195.27,379.61,311.29,4
174,228,107,264,0,176.06,241.21,104.93,244.38,0
228,298,230,219,3,225.28,319.05,239.09,187.62,3
269,229,104,57,26,270.08,227.29,109.36,71.62,26
334,148,15,115,43,335.08,148.77,16.79,114.73,43
201,295,224,238,69,199.22,292.79,218.54,234.23,69
316,156,10,96,43,316.21,156.47,12.82,91.96,43
371,147,12,121,43,367.97,147.67,13.57,120.45,43
359,146,14,123,43,352.32,145.81,17.21,119.5,43
39,101,78,130,68,38.42,100.64,76.83,125.59,68
339,301,57,26,73,339.24,302.58,58.79,26.31,73
380,147,14,124,43,381.69,145.6,17.53,123.75,43
200,145,227,294,55,203.95,143.5,244.49,285.12,55
308,265,152,304,42,325.64,265.77,107.04,300.46,42
245,286,27,34,2,245.48,286.86,27.87,37.47,2
379,303,56,80,7,379.14,301.78,53.69,91.1,7
396,278,6,12,0,395.76,277.1,5.97,11.3,0
340,290,12,37,0,340.28,287.79,13.81,32.73,0
255,276,22,26,13,255.99,273.36,22.4,23.75,13
387,281,10,22,0,386.73,279.76,11.82,22.82,0
305,293,24,23,13,304.53,293.36,26.19,23.19,13
359,308,17,25,16,358.26,304.65,14.89,18.39,16
278,203,278,421,0,275.66,205.66,280.68,411.33,0
81,236,164,242,0,82.38,233.24,163.36,243.99,0
244,40,50,79,0,244.06,40.49,51.68,80.97,0
204,60,87,120,0,202.98,60.3,83.43,118.72,0
117,37,51,73,0,118.07,39.08,52.58,74.38,0
43,74,87,150,0,42.34,75.59,84.68,151.17,0
275,36,27,72,0,275.68,37.5,22.57,72.9,0
183,363,15,100,43,183.69,364.16,10.95,103.69,43
155,40,49,78,0,150.13,40.87,44.23,81.74,0
199,374,264,84,53,198.58,375.38,219.5,71.45,53
122,101,95,58,60,124.31,98.13,93.67,65.74,60
113,76,15,23,41,112.13,77.66,12.16,20.26,41
95,24,18,49,0,95.35,24.05,20.2,48.1,0
126,78,13,16,41,125.86,76.67,12.49,15.8,41
243,154,188,234,0,245.93,154.71,195.6,251.47,0
380,166,72,243,0,378.7,172,74.61,213.36,0
167,268,160,44,56,170.42,268.36,156.77,41.13,56
277,324,262,94,55,272.54,324.39,260.32,97.22,55
280,267,52,56,43,277.4,264.39,47.21,56.58,43
295,70,25,16,41,295.32,70.68,25.51,17.4,41
227,340,412,149,60,217.69,335.71,396.62,160.59,60
354,71,23,17,41,355.48,71.88,24.1,16.25,41
356,51,22,18,41,358.22,51.32,23.44,14.33,41
101,318,47,34,41,96.07,317.73,51.6,39.73,41
308,246,116,116,41,308.47,245.26,120.38,107.89,41
253,274,52,75,44,252.93,274.54,55.19,71.2,44
159,290,84,119,55,157.38,288.99,81.87,122.08,55
229,325,58,127,43,229.47,316.35,67.74,137.44,43
208,202,89,66,73,209.14,207.89,83.9,80.02,73
88,107,48,41,13,90.05,107.04,42.25,42.77,13
76,20,21,40,25,77.09,20.55,18.52,38.52,25
269,23,14,27,0,296.1,22.96,14.79,30.92,0
94,35,28,70,25,96.02,26.86,21.27,48.2,25
222,46,76,91,25,225.18,45.26,68.15,90.53,25
242,95,142,28,60,242.24,92.42,139.27,20.25,60
53,162,91,188,72,50.82,163.88,79.99,178.68,72
228,39,37,46,74,227.42,39.1,44.52,49.73,74
117,139,29,13,45,117.17,140.75,29.63,14.18,45
153,57,21,35,75,152.88,57.04,21.87,34.24,75
207,186,81,124,69,207.98,257.08,77.84,259.88,69
378,54,30,41,58,378.72,54.21,28.6,42.68,58
364,166,88,45,71,364.87,166.94,83.93,38.86,71
362,151,85,20,71,364.87,166.94,83.93,38.86,71
214,310,264,140,46,210.18,305.94,236.29,124.99,46
293,138,137,172,39,291.85,140.32,138.73,165.02,39
229,327,336,180,48,222.18,330.31,315.09,171.38,48
261,263,258,300,23,270.63,260.74,238.38,310.52,23
173,245,271,359,23,159.51,242.59,255.91,346.82,23
181,215,85,193,23,223.38,265.15,195.43,301.7,23
290,195,8,15,33,288.22,194.33,11.93,14.58,33
287,87,6,13,33,286.66,86.49,6.75,12.15,33
54,337,28,13,33,54.28,337.48,27.09,13.01,33
155,319,9,24,0,154.37,318.26,5.09,23.6,0
164,319,7,21,0,164.14,318.58,3.46,22.38,0
143,319,8,22,0,145.52,317.89,4.97,26.45,0
266,322,8,12,0,265.91,322.87,9.56,12.6,0
198,315,6,13,0,180.91,323.68,5.21,12.46,0
366,316,5,15,0,366.03,317.62,4.62,17.99,0
254,322,5,12,0,255.34,322.03,6.25,12.96,0
185,247,7,5,33,185.55,248.28,6.3,6.19,33
182,324,5,10,0,180.91,323.68,5.21,12.46,0
201,225,32,26,11,200.78,225.46,33.04,23,11
278,214,275,394,6,299.33,209.5,233.34,413.01,6
385,52,42,51,0,389.9,57.3,26.49,34.63,0
172,172,271,92,22,172.7,170.67,266.57,90.46,22
180,309,340,211,22,181.72,310.57,340.09,210.87,22
281,82,98,40,22,281.61,81.57,96.63,41.42,22
291,252,253,325,0,286.14,249.96,249.06,332.07,0
135,220,72,171,27,133.93,218.9,58.94,168.56,27
205,215,414,385,53,208.35,222.96,415.3,374.87,53
371,388,92,55,43,361.18,387.9,65.92,56.2,43
263,201,113,347,31,267.26,207.07,100.65,352.43,31
175,186,83,298,31,164.39,185.05,53.79,278.83,31
403,199,8,17,0,403.97,198,8.11,16.11,0
206,202,82,308,31,205.09,205.02,61.27,286.93,31
385,197,6,19,0,384.65,197.71,7.63,17.42,0
381,196,9,20,0,384.65,197.71,7.63,17.42,0
65,201,53,34,2,64.01,199.94,55.71,34.89,2
208,199,417,427,4,208.93,205.66,414.14,410.38,4
285,170,11,6,2,332.5,170.45,10.13,7.55,2
345,110,144,161,4,344.56,111.41,142.87,55.03,4
238,280,45,214,0,238.68,280.62,43.06,211.75,0
212,229,28,22,2,212.16,228.76,27.58,19.65,2
26,217,52,205,5,29.39,215.75,55.03,197.21,5
291,332,40,80,28,294.53,328.58,36.15,77.1,28
303,278,52,45,28,303.77,281.77,50.57,49.92,28
321,332,26,64,28,322.91,322.12,23.59,87.1,28
12,198,14,30,0,24.23,194.99,19.69,34.79,0
140,208,290,394,20,137.49,200.98,272.64,384.66,20
248,262,327,300,20,263.05,260.7,305.9,301.28,20
321,249,114,158,16,319.88,244.14,111.57,145.39,16
250,369,44,95,29,251.35,364.12,45.57,92.55,29
266,50,31,14,2,265.27,49.98,31.34,14.36,2
245,248,17,61,40,244.87,247.86,15.89,58.38,40
111,203,29,97,40,111.26,200.88,32.28,96.98,40
21,230,43,115,40,21.97,228.56,43.91,124.19,40
303,227,124,384,0,304.84,216.26,114.27,386.67,0
57,218,115,399,0,60.15,231.1,120.3,369.8,0
130,219,83,402,0,131,221.06,86.92,386.16,0
237,154,25,167,0,240.98,157.46,32.43,172.14,0
83,118,22,82,0,83.48,119.78,22.43,85.74,0
209,107,52,97,25,208.03,98.06,56.95,72.81,25
162,178,17,61,40,161.09,174.57,16.15,57.2,40
122,249,143,201,77,152.86,221.7,93.3,147.69,77
324,93,61,83,16,323.48,92.4,64.36,85.73,16
216,277,139,170,20,214.67,277.12,135.75,176.28,20
74,282,151,196,20,75.47,281.38,147.19,201.93,20
240,327,63,74,20,235.74,326.52,52.59,79.08,20
364,270,104,187,20,367.71,268.87,96.58,194.27,20
312,304,81,112,20,320.58,302.76,96.02,119.49,20
334,234,38,181,0,336.72,234.81,31.91,179.95,0
242,231,39,186,0,240.25,229.52,40.2,187.67,0
168,150,90,76,25,173.62,143.51,83.46,69.28,25
213,122,55,19,25,211.65,121.69,57.95,20.04,25
151,389,69,56,0,158.14,387.8,77.34,56.4,0
112,299,53,162,0,108.64,298.25,55.44,168.64,0
323,120,36,32,25,323.36,119.3,43.28,31.55,25
360,201,30,57,0,361,209.45,30.11,54.64,0
167,265,49,42,56,162.83,265.27,55.17,45.21,56
203,150,41,47,25,204.45,148.18,44.08,40.52,25
234,148,72,36,25,239.06,146.75,54.6,38.84,25
52,291,92,115,56,56.13,296.13,90.64,106.51,56
389,211,29,41,0,390.33,213.37,32.62,46.28,0
82,395,34,31,26,79.91,394.64,38.85,32.38,26
294,136,40,23,25,260.09,143,32.34,24.08,25
162,249,41,36,56,157.73,230.26,41.09,24.45,56
141,163,97,99,25,142.2,157.23,99.79,86.94,25
121,201,142,322,48,121.15,202.06,140.19,328.48,48
317,280,159,195,52,317.14,277.33,161.51,208.49,52
319,164,148,213,52,317.14,159.06,152.69,210.44,52
117,211,136,258,0,113.63,214.81,134.1,238.52,0
197,185,28,12,29,197.42,183.66,28.11,11.03,29
233,157,163,251,40,230.84,162.62,160.48,257.31,40
208,249,233,337,0,217.69,251.9,237.04,327.12,0
398,70,37,138,41,398.9,64.74,34.2,129.48,41
75,279,71,99,51,73.98,277.88,70.23,99.97,51
297,30,90,59,41,295.02,22.88,78.35,45.68,41
117,31,113,62,41,113.93,31.17,112.88,62.35,41
209,233,370,392,51,210.32,178.15,201.88,217.3,51
209,218,374,416,45,209.05,222.02,413.89,378.61,45
169,234,351,277,6,175.28,224.83,350.56,223.42,6
277,277,39,67,58,278.1,276.86,40.87,67.92,58
323,264,51,52,58,312.14,261.75,32.88,54.28,58
200,171,47,32,32,200.12,171,41.11,32.31,32
250,75,35,55,0,250.67,73.3,32.12,53.33,0
8,124,16,53,0,8.13,119.79,16.26,60.42,0
164,90,39,76,0,160.05,88.44,46.57,71.19,0
242,162,203,177,0,242.77,158.46,199,177.01,0
135,124,37,54,0,134.63,123.3,34.27,53.59,0
83,110,26,40,0,82.68,110.36,25.17,43.07,0
82,140,52,26,0,80.3,140.52,49.42,23.16,0
65,110,15,37,0,64.52,110.45,16.33,41.44,0
390,124,46,63,0,387.14,122.19,38.23,64.16,0
279,163,80,163,0,280.31,156.78,66.37,154.85,0
194,86,18,17,0,194.22,87.81,17.26,19.28,0
310,248,214,154,50,313.06,246.37,205.88,158.57,50
242,217,356,401,0,247.35,215.96,337.3,400.08,0
348,349,30,71,0,347.39,349.87,34.76,70.44,0
343,330,11,30,24,342.1,326.85,11.17,19.98,24
346,385,50,25,30,345.52,385.87,50.52,21.72,30
206,189,27,19,74,205.2,188.43,26.36,18.25,74
92,344,184,140,57,85.11,343.74,170.22,141.88,57
165,357,42,12,73,163.91,358.27,39.31,11.42,73
133,310,36,12,63,133.31,311.04,36.44,12.56,63
119,357,36,12,73,119.85,356.72,38.27,15.67,73
164,338,29,11,73,164.64,336.77,30.07,10.82,73
162,348,31,8,65,159.48,346.96,29.11,4.31,65
336,335,67,165,0,335.53,334.62,63.51,162.77,0
222,340,48,153,27,220.59,338.32,42.53,155.37,27
212,244,257,336,0,211.27,241.67,239.25,337.65,0
125,268,32,43,0,126.64,267.73,31.19,41.04,0
46,321,91,194,0,45.92,318.78,91.84,192.57,0
389,370,53,98,0,390.73,369.05,50.21,93.63,0
89,304,58,181,0,89.15,290.28,59.6,147.87,0
360,298,63,138,0,359.98,297.23,47.97,126.52,0
266,222,26,27,0,266.98,221.59,21.16,23.12,0
292,248,26,51,0,293.39,243.78,28.16,41.76,0
268,229,231,209,29,268.51,225.66,231.06,198.8,29
199,203,414,396,16,203.39,205.87,406.78,389.71,16
204,267,287,61,8,206.4,261.9,306.81,56.2,8
314,245,133,27,8,323.06,239.78,153.39,19.25,8
273,243,180,46,8,284.87,248.91,194.48,29.87,8
97,178,28,131,0,95.84,179.04,29.38,132.45,0
83,84,6,8,32,82.88,82.32,4.25,6.23,32
107,111,19,15,38,103.9,110.19,24.76,14.23,38
287,182,11,12,2,286.99,181.72,9.49,12.45,2
151,208,103,273,0,151.06,206.78,102.24,269.99,0
220,206,54,62,38,219.33,203.18,52.83,66.4,38
237,213,8,11,32,237.37,213.86,7.92,12.45,32
214,214,411,414,0,211.51,205.19,408.98,406.63,0
264,178,98,49,54,264.44,177.83,100.77,47.14,54
161,170,92,89,54,161.78,169.2,91.05,91.75,54
78,183,77,76,54,77.67,179.89,78.7,81.8,54
350,221,83,102,54,351.26,221.09,78.53,100.03,54
73,127,83,73,54,73.68,125.17,81.64,73.63,54
346,133,80,88,54,346.52,132.53,79.35,88.3,54
353,329,89,130,54,354.13,331.91,86.57,125.18,54
263,340,110,109,54,264.15,341.7,110.88,107.45,54
158,232,98,93,54,157.52,230.68,95.51,93.71,54
169,279,96,88,54,171.04,281.17,95.84,90.48,54
161,349,109,81,54,163.29,353.87,107.78,78.88,54
228,215,56,168,54,229.16,213.71,55.18,164.06,54
63,233,79,67,54,63.67,229.82,78.43,67.14,54
73,333,105,102,54,74.08,331.33,100.6,103.75,54
371,235,93,134,65,370.69,235.01,90.62,132.24,65
240,207,261,321,15,250.14,211.14,242.07,329.93,15
182,249,256,333,0,187.99,248.36,244.75,335.29,0
39,361,79,110,57,39.52,366.01,76.15,87.3,57
350,182,49,50,58,351.58,175.79,54.18,64.16,58
308,244,39,12,65,309.48,244.64,38.56,12.08,65
36,117,9,18,73,31.62,116.17,8.03,18.77,73
46,117,19,17,73,44.66,116.8,24.62,19.63,73
29,117,9,19,73,27.02,116.26,7.28,19.05,73
392,84,50,169,41,390.66,83.62,50.69,167.24,41
198,212,384,393,53,184.08,210.42,368.17,397.02,53
336,30,74,58,40,331.94,33.11,63.66,60.62,40
222,210,308,211,5,227.96,212.68,298.76,206.6,5
155,180,12,40,0,142.44,173.05,10.54,43.82,0
296,222,85,211,36,291.53,220.62,75.89,211.27,36
68,222,98,120,16,75.71,222.29,74.88,120.18,16
210,211,240,396,77,220.51,212.74,217.31,395.53,77
152,80,174,165,77,154.84,80.96,177.43,159.5,77
336,135,155,265,77,38.22,126.96,76.44,240.95,77
43,138,86,277,77,38.22,126.96,76.44,240.95,77
217,239,104,260,0,214.32,242.2,98.38,258.6,0
212,285,344,158,13,211.74,283.72,368.79,174.81,13
195,264,361,239,3,193.64,268.54,352.87,226.55,3
183,254,26,77,0,183.56,253.85,25.62,77.3,0
67,250,25,59,0,66.11,250.44,24.49,56.9,0
332,229,9,26,0,331.77,225.71,8.26,27.65,0
295,230,8,31,0,294.63,228.83,8.35,30.7,0
144,231,6,23,0,143.97,231.33,6.91,20.64,0
11,236,16,41,0,11.5,239.5,14.59,31.04,0
197,267,10,27,38,196.19,265.43,9.59,27.54,38
167,231,8,22,0,167.56,230.87,7.97,22.79,0
59,244,10,10,1,40,240.25,16.48,14.59,1
257,231,7,17,0,257.1,231.23,7.86,18.08,0
19,243,17,16,1,20.27,241.72,16.37,13.49,1
188,273,30,139,0,189.38,271.01,28.94,135.43,0
98,269,37,99,0,95.65,269.09,29.68,98.82,0
208,227,293,234,5,206.13,223.73,300.09,227.16,5
31,232,63,177,5,31.68,224.04,62.91,164.68,5
83,285,9,23,26,83.16,285.65,9.82,21.98,26
200,226,193,82,4,199.24,224.2,195.18,80.75,4
82,362,6,10,2,82.3,361.61,6.51,9.3,2
129,364,7,10,2,129.25,365.16,5.54,9.65,2
147,349,12,10,2,145.42,347.83,7.36,12.52,2
111,391,7,8,2,110.59,390.88,10.06,9.9,2
87,370,7,8,2,88.42,368.95,5.33,9,2
64,390,7,10,7,64.66,389.11,7.84,10.33,7
167,244,40,159,0,167.15,243.04,44.84,159.94,0
307,237,27,133,0,307.18,236.98,26.16,137.42,0
245,238,28,108,0,246.89,239.2,30.77,115.02,0
134,237,27,122,0,134.78,240.77,28.66,116.71,0
111,252,28,140,0,112.66,251.46,31.44,141.95,0
220,238,25,112,0,219.56,238.65,26.13,114.01,0
204,144,416,299,4,209.06,141.62,413.88,275.77,4
198,242,27,119,0,191.01,242.54,19.99,116.78,0
206,132,43,61,0,195.92,134.25,43.8,65.65,0
308,152,28,90,0,309.58,152.66,28,81.19,0
123,251,13,28,26,123.01,250.84,11.55,24.26,26
189,237,19,115,0,203.28,238.68,21.74,122.62,0
76,212,58,82,58,74.21,209.8,50.03,83.12,58
124,306,108,93,71,123.85,303.53,103.22,87.49,71
292,218,38,52,61,292.96,216.35,36.1,48.75,61
217,243,307,328,41,214.03,221.58,304.14,342.48,41
174,140,71,76,79,176.06,142.47,77.31,77.15,79
221,111,75,148,79,224,109.52,77.1,144.29,79
208,213,137,353,0,206.96,213.92,141.57,352.15,0
132,274,127,234,0,131.69,278.16,125.54,225.08,0
348,317,137,147,28,348.91,318.37,134.17,144.16,28
115,176,229,295,15,117.81,176.06,229.92,287.73,15
165,234,129,209,16,160.67,233.69,137.97,215.58,16
113,35,216,71,44,113.51,35.14,219.52,67.46,44
209,206,416,416,45,208,211.27,416,394.5,45
262,347,58,90,51,260.29,351.4,59.29,80.26,51
155,206,56,83,51,155.59,204.89,55.92,76.05,51
327,220,47,74,51,326.42,223.17,48.22,76.35,51
108,225,44,81,51,109.68,223.72,43.37,67.7,51
317,289,52,76,51,317.13,285.4,52.98,75.67,51
279,237,39,60,50,223.31,293.98,40.83,50.37,50
354,278,38,74,51,354.7,277.02,43.58,74.6,51
285,306,89,92,62,285.07,305.89,91.64,97,62
271,286,45,72,20,271.76,285.09,44.93,72.16,20
232,300,25,40,20,232.9,301.23,26.5,39.35,20
19,287,34,54,20,19.02,287.93,35.86,56.09,20
152,280,52,81,20,152.13,279.14,48.94,79.48,20
327,289,48,72,20,327.84,287.8,47.37,72.7,20
106,287,38,64,20,106.7,288.31,38.7,58.02,20
69,295,24,40,20,69.52,293.98,22.65,43.85,20
262,182,145,161,41,262.11,183.17,146.17,151.79,41
210,207,433,395,60,208,209.02,416,413.96,60
313,88,95,125,41,312.7,87.87,92.55,123.4,41
188,200,37,141,44,188.5,218.92,38.3,84.96,44
153,207,71,83,77,151.17,206.43,67.19,83.72,77
303,292,89,97,77,306.75,292.61,90.04,89.87,77
190,280,42,74,77,189.36,279.3,40.3,70.29,77
208,303,279,232,59,215.03,307.79,276.86,208,59
230,271,57,90,77,231.36,273.21,46.2,76.02,77
237,186,34,59,77,235.49,179.6,32.43,49.91,77
283,229,28,51,77,286.28,231.19,22.37,33.02,77
249,231,36,73,77,254.92,224.51,47.76,69.43,77
178,210,216,87,53,179.77,211.61,192.05,94.41,53
211,265,63,258,0,209.62,269.05,65.65,252.77,0
302,291,73,196,0,301.6,290.19,78,199.61,0
150,305,59,175,0,150.53,304.75,60.02,173.88,0
188,114,23,21,29,188.11,114.48,21.94,20.18,29
290,322,153,148,3,288.83,327.03,160.39,153.06,3
196,241,287,132,0,197.56,240.25,283.03,136.49,0
231,307,156,31,36,229.45,307.75,157,35.15,36
156,20,22,21,0,156.14,20.61,21.12,20,0
90,34,25,18,0,88.58,34.3,24.9,18.58,0
182,19,20,13,0,182.56,18.97,20.47,15.7,0
370,37,90,77,0,372.96,37.4,86.07,74.62,0
175,293,176,210,62,175.62,298.06,174.98,220.44,62
75,349,42,129,39,75.03,344.33,38.74,128.18,39
145,93,31,26,45,145.27,93.23,33.71,26.44,45
293,162,8,53,73,292.57,162.29,7.31,54.26,73
301,163,9,52,73,300.5,161.94,4.83,52.53,73
214,228,198,234,15,216.07,226.34,198.17,237.98,15
209,346,422,143,2,208.77,341.42,414.45,138.19,2
266,210,263,390,3,261.99,207.13,277.15,401.03,3
102,44,200,89,2,102.51,48.15,189.13,94.95,2
360,107,110,217,2,358.1,84.54,115.8,167.29,2
52,231,50,219,0,54.98,229.74,49.32,223.47,0
183,229,236,326,6,185.83,230.77,230.72,330.54,6
12,203,24,123,0,11.88,204.5,22.7,129.8,0
100,237,35,193,0,103.67,236.98,43.45,189.76,0
73,270,22,61,26,72.49,276.24,21.84,49.65,26
68,149,8,17,0,74.44,147.59,9.78,18.16,0
74,165,17,52,0,68.9,166.43,15.48,54.26,0
307,283,106,119,49,304.11,282.25,98.54,113.21,49
36,80,71,60,47,36.6,79.99,73.2,60.2,47
136,121,34,28,49,136.97,118.86,38.93,30.26,49
44,222,34,46,47,45.36,220.06,35.65,44.82,47
211,328,35,37,47,211.34,328.23,36.11,37.03,47
81,67,33,42,49,80.94,65.58,32.34,39.27,49
140,269,39,66,47,140.86,268.45,38.3,66.68,47
187,309,129,208,17,186.42,312.54,131.03,193.72,17
116,217,52,90,37,116.19,216.03,51.74,89.97,37
35,220,71,93,37,34.19,220.69,68.37,93.83,37
330,282,80,145,37,333.87,284.88,77.75,141.87,37
382,250,68,101,37,382.88,247.01,66.25,93.8,37
205,195,48,59,37,204.53,195.44,48.78,58.78,37
232,152,45,45,37,232.53,156.77,44.9,35.92,37
315,156,57,48,37,314.75,154.69,55.39,49.54,37
297,185,37,41,37,298.45,184.55,34.15,44.14,37
402,82,5,13,0,402.26,81.58,4.69,13.75,0
410,83,6,13,0,410.62,80.65,4.93,15.34,0
360,132,52,23,37,360.31,128.47,54.08,27.57,37
373,124,64,20,37,371.64,126.08,62.4,15.5,37
179,237,374,272,5,186.76,248.76,373.52,245.48,5
171,355,64,119,15,172.22,339.51,65.3,99.3,15
108,31,16,34,67,107.64,29.76,17.49,32.84,67
295,201,21,45,0,299.16,198.75,22.98,42.15,0
301,212,38,37,3,304.68,207.39,27.75,51.36,3
89,198,6,17,0,88.29,196.09,5.34,13.09,0
86,198,5,18,0,88.29,196.09,5.34,13.09,0
76,198,7,15,0,76.79,197.47,6.29,12.77,0
69,199,7,12,0,76.79,197.47,6.29,12.77,0
62,201,5,13,0,64.02,199.13,3.19,10.83,0
67,201,8,12,0,64.02,199.13,3.19,10.83,0
266,237,183,315,23,261.4,246.72,190.11,338.57,23
87,314,91,189,61,89.34,311.3,89.03,190.71,61
300,340,89,155,61,300.51,339.27,84.43,153.47,61
273,177,16,47,39,273.22,177.53,17.31,46.82,39
292,175,17,44,39,291.65,174.45,16.76,47.82,39
395,46,32,30,62,394.33,44.54,32.68,27.33,62
252,304,101,146,63,254.51,312.7,100.96,161.72,63
188,177,80,108,0,188.51,180.35,75.72,103.47,0
155,141,69,108,0,154.02,141.88,59.03,106.13,0
328,208,134,158,0,338.61,197.95,147.34,164.95,0
333,106,74,213,0,331.07,89.6,69.83,175.47,0
238,195,42,95,56,238.47,202.8,43.13,105.26,56
296,135,36,70,56,292.94,137.15,35.73,71.91,56
127,291,41,121,0,127.89,292.47,41.84,120.01,0
70,286,41,125,0,71.31,289.5,38.43,125.8,0
200,245,74,41,2,202,246.8,74.54,38.7,2
293,249,13,52,0,293.08,248.6,15.98,56.57,0
387,68,57,104,33,386.93,65.58,58.14,95.92,33
15,211,31,31,2,14.97,211.23,29.93,29.99,2
276,249,13,54,0,276.98,247.35,13.38,60.9,0
98,220,49,26,2,95.19,221.1,43.36,26.69,2
261,244,12,40,0,262.34,248.08,14.24,52.88,0
315,247,14,57,0,316.02,249.41,12.77,49.71,0
19,140,7,27,0,18.92,140.28,6.95,27.74,0
304,249,11,50,0,303.63,249.34,10.02,48.43,0
97,138,6,21,0,97.81,136.37,6.59,24.73,0
82,4,41,10,33,82.01,3.84,38.39,7.68,33
139,235,34,33,2,141.39,231.31,31.99,20.12,2
228,307,369,167,3,225.93,311.12,379.99,139.65,3
82,220,62,66,0,79.59,220.81,69.38,61.47,0
211,236,57,78,0,210.42,235.76,59.45,78.93,0
119,220,57,89,0,120.47,225.55,52.71,97.22,0
369,252,93,68,0,368.39,251.29,95.22,68.48,0
317,267,48,43,56,311.07,270.73,38.68,51.19,56
53,154,107,26,25,53.55,154.62,106.25,19.32,25
131,240,89,326,0,131.26,224.24,91.18,293.26,0
106,106,160,133,25,102.01,95.53,152.15,109.37,25
48,131,100,98,2,50.83,131.81,100.26,95.35,2
249,84,34,25,2,250.22,84.24,34.66,21.57,2
194,85,50,34,2,194.99,86.73,52.92,32.61,2
190,84,55,36,2,194.99,86.73,52.92,32.61,2
270,310,134,91,55,269.72,300.03,136.46,113.47,55
214,233,77,373,0,213.96,228.41,77.93,375.17,0
226,259,33,39,43,229.09,256.83,25.13,38.19,43
380,216,34,47,55,379.25,202.86,26.21,18.21,55
405,269,24,33,55,402.98,276.69,26.05,18.92,55
346,327,140,181,60,346.71,332.98,135.74,154.83,60
214,228,277,232,23,219.8,227.63,268.25,229.03,23
348,25,29,46,39,348.82,24.1,33.06,43.88,39
14,372,30,45,71,16.43,369,31.64,39.56,71
195,404,137,25,61,189.23,403.94,120.62,24.12,61
197,186,53,52,62,196.35,185.3,51.38,48.69,62
102,285,94,146,56,103.43,285.15,92.94,146.46,56
275,306,150,119,57,276.95,301.9,145.93,128.28,57
303,230,96,59,57,306.8,234.2,96.69,54.58,57
379,305,67,146,56,375.91,306.52,68.35,144.31,56
271,307,145,121,57,276.95,301.9,145.93,128.28,57
317,69,64,93,33,316.86,68.73,64.61,89.83,33
172,371,35,31,0,169.28,372.47,26.36,29.53,0
165,389,16,6,37,186.31,381.89,10.01,8.9,37
169,135,70,128,0,169.32,136.48,63.43,119.03,0
262,187,88,182,0,261.38,188,94.09,178.38,0
197,296,256,235,60,200.4,299.36,254.94,225.12,60
68,249,130,286,0,68.05,240.96,126.22,263.38,0
140,276,19,55,41,140.36,276.23,17.78,55.8,41
346,270,128,272,0,345.35,274.07,127.31,283.87,0
117,69,75,133,58,120.45,81.93,73.87,159.78,58
367,378,77,76,16,364.44,376.12,66.36,71.29,16
243,73,15,22,74,243.75,73.34,12.81,19.69,74
203,180,10,37,40,202.98,182.93,10.74,40.71,40
35,306,71,219,56,37.9,314.48,75.51,203.03,56
